,stockCode,maxDrawdownDay,maxDrawdownHour,maxDrawdownMinute,slope,intercept,R^2,p,stdError
171,603949,0.16408876933422997,0.1661016949152542,0.06202723146747354,0.10095416348357523,11.23681512605042,0.9262315957112162,1.1156483229668844e-19,0.005036451360992696
172,301042,0.10608020698576977,0.12561403508771923,0.06750313676286085,0.12311168831168835,35.328598319327725,0.9065186266515297,4.9839958447411185e-18,0.0069887334030307975
173,561,0.1664335664335665,0.1664335664335665,0.06141732283464562,0.027842322383498846,5.422072268907564,0.9129381045104423,1.591445146018044e-18,0.0015199309576129593
174,2397,0.15835777126099707,0.17595307917888564,0.03691275167785231,0.0215563025210084,2.5664386554621843,0.91818284406076,5.87336308804238e-19,0.0011375143476301528
175,300528,0.26170568561872914,0.2930344275420336,0.09100310237849026,0.08358166539343008,8.393431932773108,0.9529974787318932,8.12339223449409e-23,0.003281336222282854
176,708,0.13695652173913034,0.14254859611231097,0.06367924528301887,0.052799847211611906,2.817361344537815,0.9466913923098937,6.10814596549975e-22,0.0022148898470863983
177,600051,0.1622306717363751,0.1622306717363751,0.051798561151079184,0.03084461420932008,6.431652100840336,0.9529597379484435,8.228539177405788e-23,0.0012114400954429435
178,3019,0.10539018503620277,0.09860248447204979,0.03580952380952386,0.07061161191749427,23.846878991596636,0.9057283342969902,5.704958438901275e-18,0.004027103113359762
179,301151,0.09798099762470311,0.08313817330210763,0.053521126760563344,0.05168739495798315,15.985510924369748,0.921472989023942,3.040564555686915e-19,0.0026673369668864084
180,300562,0.13999999999999999,0.14655172413793108,0.08243727598566303,0.06451932773109242,13.383166386554622,0.9223508608530531,2.5388775241438104e-19,0.0033092919915263157
181,551,0.08556701030927837,0.0930470347648262,0.039173014145810606,0.04031917494270436,8.105233613445378,0.9279746222160801,7.603038371745422e-20,0.001985689640329392
182,2857,0.15135135135135136,0.1587407903549899,0.09182935647143887,0.08590435446906036,11.520519327731094,0.9733038743835248,9.433450435044937e-27,0.0025150121184398097
183,3040,0.23936750272628138,0.23936750272628138,0.08333333333333333,0.14295049656226125,11.807640336134458,0.9005680906886816,1.3419214994616794e-17,0.008396828656693767
184,688737,0.2329283619606201,0.2622884770346495,0.14171374764595096,0.24054102368220015,14.784926050420166,0.9463257053973203,6.815413664764443e-22,0.010126911623045553
185,603950,0.166935050993022,0.17622080679405522,0.05195599022004888,0.08058044308632546,14.349805042016808,0.9182614046456744,5.783544874693175e-19,0.00424996233948316
186,603516,0.17446197991391682,0.18998336721493256,0.06804250102165914,0.6525819709702064,30.27860336134453,0.9806256297260401,5.566863628775774e-29,0.016215198143465344
187,688027,0.13649122807017547,0.18379120879120875,0.06155688622754492,2.0730048892284194,250.163625210084,0.9690561948508677,1.003623247432294e-25,0.06548437924090293
188,2324,0.15429524603836528,0.19203187250996015,0.0569561157796453,0.09861359816653933,8.398757983193278,0.9752716594492449,2.7682553879811092e-27,0.0027758532372138705
189,688225,0.14058234758871702,0.15367383512544802,0.06914660831509854,0.1291728036669213,18.82094285714286,0.9292841227824825,5.66503215854128e-20,0.006299126134075875
190,300989,0.13623595505617975,0.09151636606546433,0.05021432945499073,0.07491902215431627,13.110571428571426,0.9578813316980995,1.4007188612411894e-23,0.0027771451053539386
191,600288,0.22564102564102556,0.2418803418803419,0.08424182358771057,0.05676959511077156,8.541684033613448,0.9181453351129558,5.916706888471398e-19,0.0029964484390607557
192,600986,0.16792929292929293,0.21640903686087992,0.08977900552486193,0.052389304812834214,5.326341176470589,0.9310787576337419,3.751356020292608e-20,0.002519712473357036
193,2591,0.17665130568356366,0.19519519519519515,0.0806174957118353,0.03136027501909854,5.112643697478992,0.9233396656650105,2.067134642532189e-19,0.001597384557347044
194,3016,0.1515486725663716,0.15376106194690253,0.03816793893129767,0.04980550038197097,7.715709243697479,0.9428037658158451,1.8874232718996736e-21,0.0021685796702940264
195,600708,0.13695652173913034,0.14254859611231097,0.06367924528301887,0.052799847211611906,2.817361344537815,0.9466913923098937,6.10814596549975e-22,0.0022148898470863983
196,1218,0.09960607765897578,0.10714285714285723,0.05350772889417362,0.0454789915966386,16.102949579831932,0.9101167702874976,2.6547876703189585e-18,0.002526542531535323
197,605136,0.1317671092951991,0.15628192032686408,0.04088397790055259,0.07083086325439267,7.153584873949579,0.9709257543994383,3.6994166771715505e-26,0.002166749786537491
198,2127,0.17343173431734307,0.19856887298747755,0.07660455486542445,0.06532742551566081,2.960626890756303,0.9409360349974959,3.1590452021855346e-21,0.00289335553408851
199,300840,0.2525641025641026,0.27497389488339724,0.08890845070422534,0.44963834988540863,10.938349579831934,0.9534930289509316,6.854596084664539e-23,0.01755450641131053
200,738,0.264179104477612,0.28343023255813954,0.05212355212355205,0.04802123758594346,4.357620168067227,0.9763819249832786,1.326680443663044e-27,0.0013202942822528566
201,2367,0.12198221092757305,0.1264222503160556,0.044382801664355105,0.03203789152024448,6.390668907563025,0.9257718123572771,1.2325480106693594e-19,0.0016036935746308418
